3.782650274134083702e+03,3.775562591240382517e+03,3.994301984702362006e+03,4.079200069096365041e+03,4.151325374494372227e+03,4.075738127322650143e+03,4.049179946982631009e+03,3.865213655566630223e+03,3.770164681281052708e+03,3.601272149477686526e+03,3.711298076517587106e+03,3.761412386906110896e+03,3.740432366492582332e+03,3.607443488519716084e+03,3.653151793320254001e+03,3.720748379876075433e+03,3.609002615630526634e+03,3.641863487698752124e+03,3.632906115104752644e+03,3.375694624185671273e+03,3.430911171279147311e+03,3.180651997872737411e+03,3.374471144957196884e+03,3.114983227972360510e+03,2.940902907667388718e+03,2.828274291054131027e+03,2.993385857562977890e+03,3.056242780335841417e+03,2.853008187501912289e+03,3.009984807740813267e+03,2.869674251548157372e+03,2.947817128379052519e+03,3.034881135029801499e+03,2.960294150820361665e+03,2.864972284724727160e+03,2.809593109249313329e+03,2.993813880727223477e+03,2.831267171171703012e+03,2.845027610983336217e+03,2.631439865589195506e+03,2.306240160044756522e+03,2.107123039570863057e+03,1.861996731202770661e+03,1.882513242520708673e+03,1.950525090633541367e+03,2.083272937974278648e+03,2.062415507054492082e+03,2.142247414257009950e+03,2.210942736639592113e+03,2.143722374736294114e+03,2.003775412489410883e+03,2.028795419316175412e+03,1.978039125351472194e+03,1.978407788716009236e+03,1.985331717483605644e+03,2.056247345324222806e+03,2.029827650556781691e+03,1.912785940689304425e+03,1.858714803775344990e+03,2.043241104124111871e+03,2.098122664977699969e+03,2.325559279410777890e+03,2.371352607646013894e+03,2.387917999699639950e+03,2.476947612785705132e+03,2.651134569385370924e+03,2.674773314299658523e+03,2.690555212213332197e+03,2.704339782934280720e+03,2.566323709934214548e+03,2.641470267534808045e+03,2.974858693268226943e+03,3.085863127609884941e+03,3.208724116096308080e+03,3.342951336452661508e+03,3.483413337365861480e+03,3.666062717547567445e+03,3.518388897241199174e+03,3.536573387867609199e+03,3.651519880780042058e+03,3.715230895894164860e+03,3.783390913835419724e+03,4.047252718189362895e+03,4.071946252067749811e+03,4.045455766318289534e+03,4.207654006884018600e+03,4.332800672530437623e+03,4.303082625894778175e+03,3.880506982891953157e+03,3.922557583054197494e+03,4.100502861544571715e+03,4.157947242063946760e+03,4.030119287053248172e+03,4.055132598915232393e+03,3.980656549296395951e+03,4.033808203127064644e+03,4.194095108598352454e+03,4.154984245336981985e+03,4.249507163895465055e+03,4.504637234770569194e+03
4.097714395623599557e+03,4.093485296090397242e+03,3.971378265834606282e+03,4.060482737337745675e+03,4.077384377035928537e+03,4.010882594532314670e+03,4.077085317029015187e+03,3.862341013494095932e+03,3.880023805403563983e+03,3.748972306961537015e+03,3.913288572106728225e+03,3.867355789635329529e+03,3.575207140283046101e+03,3.412309626949092944e+03,3.569707601567556594e+03,3.738568814835003195e+03,3.557669364690328166e+03,3.630136820154737961e+03,3.479305266040622428e+03,3.539185711716625974e+03,3.369202260035428480e+03,3.256024480189548285e+03,3.357927244383117340e+03,3.247456674577456397e+03,3.084078963526143525e+03,2.898980642340151462e+03,2.932918982476418478e+03,2.923736875170606709e+03,2.889109551044196905e+03,3.103468069431206004e+03,3.111160912404791361e+03,3.081944098004347325e+03,2.902999477615100659e+03,2.886496122871093121e+03,2.866007250595455844e+03,2.796626042994201271e+03,2.862417664189289098e+03,2.905440505090096394e+03,2.834068434400042861e+03,2.605758730395391467e+03,2.519718898655429257e+03,2.275904058441485631e+03,2.163850787537759970e+03,2.026575280458756879e+03,1.805019356011927130e+03,1.987982228573965131e+03,2.034915952310156172e+03,2.102855540975534495e+03,2.263553800029368631e+03,2.118367434029836204e+03,1.988409944717074268e+03,1.940956317576560195e+03,2.081767308701480943e+03,2.231267005125980177e+03,2.295560108514590866e+03,2.208642224884688403e+03,2.128394810984251762e+03,2.119251795323129954e+03,1.950724666272232525e+03,1.957879329753849561e+03,2.128344459517885753e+03,2.123307670675176269e+03,2.245423076181966280e+03,2.328500056375500662e+03,2.667860947614856741e+03,2.654428744338128581e+03,2.592952571775847900e+03,2.617662125493529402e+03,2.575039730594895900e+03,2.645854041460507688e+03,2.670741250935748212e+03,2.834256107614679422e+03,2.914287119214144241e+03,3.113885734510198745e+03,3.256152581783691858e+03,3.538962726311287952e+03,3.429502348864660689e+03,3.431115204674337747e+03,3.593485988738703327e+03,3.630322965403718626e+03,3.713754376509110898e+03,3.763397399933256565e+03,3.831227094071880856e+03,3.963407759133302079e+03,4.115578191963020799e+03,4.152022974116403020e+03,3.990595573183789838e+03,4.054108469224612691e+03,4.024654991508204603e+03,4.046918410251986188e+03,4.006389828103199761e+03,4.107459322652580340e+03,3.937867261040039011e+03,4.063615066931463844e+03,4.013619385702023010e+03,3.952428652356240491e+03,4.114640240011371134e+03,4.164554972381195512e+03,4.235737092188181123e+03,4.468752716210894505e+03
4.198330781715885678e+03,4.077127559805368492e+03,4.069337143610634939e+03,4.019362789640133087e+03,4.032648258233751221e+03,3.964180033911729424e+03,4.072137069274023816e+03,3.978883145232480274e+03,4.125940298116372105e+03,4.029732714122422749e+03,3.977038531304995104e+03,3.845296285286298371e+03,3.693606428595339821e+03,3.683321101526171333e+03,3.701660433145695606e+03,3.651981830969862585e+03,3.509024228979672898e+03,3.384545117724078409e+03,3.458958404130608869e+03,3.376118689395267666e+03,3.245349738459035962e+03,3.208483009303897234e+03,3.342903157934338196e+03,3.113285584348857810e+03,3.020657148042437711e+03,2.889420832396345304e+03,2.923800085824568669e+03,2.797805018437952640e+03,3.004589622891569888e+03,3.269945556315745762e+03,2.971201752612761538e+03,3.106979934269701516e+03,3.077047996242364206e+03,2.672072970584853465e+03,2.955497095504980280e+03,2.775601280795069670e+03,2.714276940894767904e+03,2.624599960652597929e+03,2.561487486813861324e+03,2.533163754058988161e+03,2.446034608947140896e+03,2.231485468514580589e+03,2.292171528132409549e+03,2.200257796571332619e+03,2.025143621859746190e+03,1.963649016129238817e+03,2.035898051045207012e+03,2.210649357713706195e+03,2.235982709360256194e+03,1.971947642745015855e+03,2.117186047637160755e+03,2.048498762544327747e+03,2.078115925366584634e+03,2.189357984547765227e+03,2.231037496116496186e+03,2.423112927366925760e+03,2.315248053085748325e+03,2.471627790915403693e+03,2.353025237950763767e+03,2.353485329353704401e+03,2.312402531213593647e+03,2.348135790693411309e+03,2.416566103855112033e+03,2.538846598672948858e+03,2.638207389697890449e+03,2.684478618941985587e+03,2.517860387856508169e+03,2.632738441235625032e+03,2.748209450009453121e+03,2.671278080962722015e+03,2.705174806644961336e+03,2.815663909579218853e+03,2.832550457641542835e+03,3.004662679641975956e+03,3.131314995981272659e+03,3.271364769848693413e+03,3.243031076756953553e+03,3.375480485273077193e+03,3.467977123831672998e+03,3.605747551362529521e+03,3.758258718153409973e+03,3.771938792207584356e+03,3.692832228389786451e+03,3.785155411906371683e+03,3.982143383639628610e+03,4.029541185293515809e+03,3.975355584235889182e+03,4.109743019645247841e+03,3.861038015791299586e+03,3.929464225817813258e+03,3.941926097123043746e+03,3.942219192827881216e+03,3.989563787004830829e+03,3.977952302367144057e+03,3.998235515701574059e+03,4.020890895716125215e+03,4.062498640499225075e+03,4.101970163155508089e+03,4.264677356705029524e+03,4.431984731241239388e+03
4.246603705468869521e+03,4.062620872991645228e+03,4.302868503642246651e+03,4.234259382798722982e+03,4.087975785137997718e+03,4.098466616447801243e+03,4.100527358975245079e+03,4.333649350351656722e+03,4.235768125123044229e+03,4.186657352588923459e+03,3.916336430427792493e+03,3.928997855951634847e+03,3.761318831139832128e+03,3.651147035740028059e+03,3.745092347580610294e+03,3.712978674517999025e+03,3.476681258728361627e+03,3.170397294376916761e+03,3.122745581483226033e+03,3.083986424023626569e+03,3.198473613316034971e+03,3.198887606328350557e+03,3.337580972715288681e+03,3.012976038512281775e+03,2.874978681901490745e+03,2.850362802950528476e+03,2.861594247781570630e+03,3.112312893788630390e+03,2.964194233175770478e+03,2.780212588322941883e+03,2.874926117026931934e+03,2.928513219649331404e+03,3.022242764651294237e+03,2.925167081964243152e+03,2.850019746100769225e+03,2.806153456258096867e+03,2.637846090080609429e+03,2.601465030283083252e+03,2.513670610828850840e+03,2.406786854719094663e+03,2.402575214930516267e+03,2.235890393578567455e+03,2.164339843647907855e+03,2.089137617641268662e+03,1.670861953213989864e+03,1.770161182931074563e+03,1.906574715079642601e+03,2.057772995231124696e+03,2.337997307787758473e+03,2.240764142297814942e+03,2.135387664806961766e+03,1.975977259459870993e+03,1.858087664314108906e+03,2.000888504644075056e+03,2.064730175101793975e+03,2.228197419704497861e+03,2.489908610018354921e+03,2.416399831679687850e+03,2.373095154895719133e+03,2.389617742490913315e+03,2.415798379653528173e+03,2.604833014069030469e+03,2.558767369985869664e+03,2.585962538263577699e+03,2.608943703403960171e+03,2.697861408475818735e+03,2.465415318181125713e+03,2.475937858348293048e+03,2.603619202436339492e+03,2.546701765387344949e+03,2.669826542150129171e+03,2.707541842026090308e+03,2.825129721075108137e+03,2.798019847553102409e+03,2.829129811400676317e+03,3.003841962164247434e+03,3.125635530979820942e+03,3.274369759451087248e+03,3.390024124103571921e+03,3.605513191895093314e+03,3.744024925529752636e+03,3.749543768496692792e+03,3.805930392180983290e+03,3.699435182029355019e+03,3.878049019274271814e+03,3.803305689906150292e+03,3.911045813645588169e+03,3.734429781975165952e+03,3.708882822157986084e+03,3.755072157678966960e+03,4.016576610907626218e+03,4.048875893717236977e+03,4.046175657102828154e+03,3.972128663572060759e+03,4.022868773476861406e+03,4.097864076757616203e+03,4.113252980476696393e+03,4.161621061741887388e+03,4.131466638111062821e+03,4.544277847532706801e+03
4.198798670027685148e+03,4.363520740954889334e+03,4.305419961145978050e+03,4.112723414236607823e+03,4.135819345781776065e+03,4.115370262493410337e+03,4.110959794388906630e+03,3.951105572139112610e+03,4.115392422755431653e+03,4.086694776336588802e+03,3.849909689601930950e+03,3.807655201225033579e+03,3.774839756384948032e+03,3.727553641404448172e+03,3.776327799772655453e+03,3.728292831680419113e+03,3.440476455243214332e+03,3.413055612150214529e+03,3.224672022004428072e+03,3.318881419622473459e+03,3.313723714432215274e+03,3.313054375034783789e+03,3.272672213407945492e+03,2.972910289536584060e+03,2.833323267921952265e+03,2.857082048580529317e+03,2.982246780873818807e+03,3.105315018147333376e+03,2.946369657001514497e+03,2.799466940509239066e+03,2.791484398103386866e+03,2.720083845847915200e+03,2.731014383785208338e+03,2.641641582948899213e+03,2.570213855752844665e+03,2.580922448348649596e+03,2.584635050270134343e+03,2.447148384049566630e+03,2.479035249412692338e+03,2.411929446853413992e+03,2.319787977009406859e+03,2.187218242387919872e+03,2.048060181661004663e+03,1.836533333494880253e+03,1.771894350566062485e+03,1.819939381335543885e+03,1.935282600296382270e+03,2.176296812744339150e+03,2.131038693750077982e+03,2.230689617368890140e+03,2.122609045269347916e+03,2.081599670400999457e+03,1.985624955988972033e+03,1.960059410683001488e+03,1.983958223919882357e+03,2.175085885682324260e+03,2.278988230936959553e+03,2.261538972631871275e+03,2.398287769481357827e+03,2.440384972596093576e+03,2.512656969837053111e+03,2.531257812064508471e+03,2.785534830662202694e+03,2.689650023462948866e+03,2.692102670140950977e+03,2.555681655244687136e+03,2.577813716542274051e+03,2.686117352587444657e+03,2.673576379309433378e+03,2.530170488379988001e+03,2.557359328214272409e+03,2.665807209453338601e+03,2.804214382160985224e+03,2.946000046393472076e+03,2.975559094160626955e+03,3.164778674300669991e+03,3.159238701615522132e+03,3.326813336860946492e+03,3.348874497696108847e+03,3.447640731580411284e+03,3.511457573786232842e+03,3.716057015991890239e+03,3.631171469484294448e+03,3.644971327001824648e+03,3.675587489001685753e+03,3.620221860536413715e+03,3.679521474582580140e+03,3.609568148563738760e+03,3.744290920074280166e+03,3.853516457291691040e+03,4.026866667054298432e+03,4.098279216934177384e+03,4.088881437990098220e+03,4.161039799330455025e+03,4.019230910972009497e+03,3.831577614629266009e+03,4.135663310024239763e+03,4.175492771725364946e+03,4.297514040743727492e+03,4.475889210705262485e+03
4.460302820995225375e+03,4.537325777540951094e+03,4.157494009846394874e+03,4.179866333033264709e+03,4.216076810459413537e+03,4.200399706713616069e+03,4.010634961755749373e+03,3.932179458867728499e+03,4.011765454040049917e+03,4.057531659694896916e+03,3.807939619417752965e+03,3.734261808093442596e+03,3.724854459133941873e+03,3.694682756639162108e+03,3.799734674708721286e+03,3.607448588878594364e+03,3.528096405771683294e+03,3.389537797863527885e+03,3.190874830670596111e+03,3.258337591711087953e+03,3.191572173251675849e+03,3.419635672485047962e+03,3.455086977081263285e+03,2.912071873654836963e+03,2.958224540380095732e+03,2.832297003363430576e+03,3.094277187032915208e+03,3.110177340444288347e+03,2.899891371751041788e+03,2.828267596089351173e+03,2.670631682470201667e+03,2.587178365763730199e+03,2.464320616469296510e+03,2.554993359077090645e+03,2.490278006425604872e+03,2.314068499299855830e+03,2.330018411555402054e+03,2.372576738996901895e+03,2.448658778100000745e+03,2.369152265701869510e+03,2.417471530606376291e+03,2.042607698099681102e+03,2.105703707037476306e+03,1.761941796328588907e+03,1.819975952550905276e+03,1.893141916800712124e+03,2.003284328611758838e+03,2.027492880955079954e+03,1.985543619187920058e+03,2.184516256467036328e+03,2.117278963181070594e+03,2.077666772484131798e+03,1.860367148691184184e+03,1.911367150797926115e+03,2.141697889263049547e+03,2.137586209844455880e+03,2.076748141443994882e+03,2.020526261969474035e+03,2.031041505029632390e+03,2.372270574663693424e+03,2.459255493621714777e+03,2.561617982696867330e+03,2.739105099971445725e+03,2.793604133909183929e+03,2.921577038596385592e+03,2.735751969820476006e+03,2.668833450154389539e+03,2.586995340706298521e+03,2.620695384840558745e+03,2.602717693179575690e+03,2.756772286163151875e+03,2.724150562140087459e+03,2.797062624670125388e+03,2.847945973025096009e+03,2.991924344133466548e+03,3.197728872859521289e+03,3.175914523697885215e+03,3.374271681178920971e+03,3.367388333941529254e+03,3.424516849211789122e+03,3.368071855811454498e+03,3.586436778687403148e+03,3.669619190891173730e+03,3.545485533154209406e+03,3.785783705671881307e+03,3.732788839681532409e+03,3.684408356190437189e+03,3.706660931614083893e+03,3.610746133923826619e+03,4.051029737429277247e+03,4.081791253707139276e+03,4.286609435382419178e+03,4.269589518766457331e+03,4.215197670905447012e+03,4.138475233312035925e+03,3.879900854148484541e+03,4.072487880192483772e+03,4.127446396250907128e+03,4.126734395195571778e+03,4.163528279421088882e+03
4.445594533155314821e+03,4.553194997977831008e+03,4.313081240442736089e+03,4.090200089010832016e+03,4.297232918863208397e+03,4.349556712809711826e+03,4.295101237793198379e+03,3.997300798181895971e+03,3.924146262734390803e+03,3.981688609176368118e+03,3.824947493189140459e+03,3.953038251152553585e+03,3.746195902925208884e+03,3.735533851401667107e+03,3.820137228824868089e+03,3.406219841288916996e+03,3.307905756718158955e+03,3.380551817563642544e+03,3.411465090343202064e+03,3.323426543865380154e+03,3.325126964959163615e+03,3.438045233404512146e+03,3.265293450676867451e+03,2.983277879230231520e+03,2.883248148649337963e+03,2.958248007266953664e+03,3.000760924140374755e+03,2.880787102920248799e+03,2.897360070541914865e+03,2.797131140363721897e+03,2.745191196617965943e+03,2.631824701113590891e+03,2.484121382978041765e+03,2.426590891359943271e+03,2.285831215604956924e+03,2.355167976541701137e+03,2.318914632776890812e+03,2.343831485261849139e+03,2.269068908762487808e+03,2.274084344166161827e+03,2.102459828810881845e+03,2.126409900297485365e+03,1.995207918658473318e+03,1.977093283670620622e+03,1.826975030096650471e+03,1.979919344210742565e+03,1.857964710679019163e+03,1.907355260388681700e+03,2.006466164768715998e+03,1.987046944612191282e+03,2.067022554366596523e+03,1.732672171912679005e+03,1.754748564804219995e+03,1.938340904476109927e+03,1.975787315716830790e+03,2.067162860645913497e+03,2.020015961900695402e+03,2.070356070864969297e+03,2.305082966441626922e+03,2.277927223009842237e+03,2.469810285288254818e+03,2.607454474771865534e+03,2.842696708895949541e+03,2.836104508136180812e+03,2.727761259224390869e+03,2.641844438239730152e+03,2.541603627057562335e+03,2.530797658781340033e+03,2.731948111221222007e+03,2.740920796791899647e+03,2.823413577643131703e+03,2.904466724485834220e+03,3.041065495100026965e+03,2.941196236613090150e+03,3.174467951963676569e+03,3.444244054408261945e+03,3.320649325866040726e+03,3.352212264890215465e+03,3.356834720379349619e+03,3.470810969380610459e+03,3.430249616890530888e+03,3.573300631846470878e+03,3.716998297575864399e+03,3.542886527834488788e+03,3.598852577782105982e+03,3.905545875088618686e+03,3.823113965342688971e+03,3.834355080149523019e+03,3.857558561912767800e+03,4.019937623647771488e+03,4.037164077428191831e+03,4.306345368071194571e+03,4.442183066608425179e+03,4.146381565455810232e+03,4.020058168713946088e+03,4.205743421492353264e+03,4.055345366942753117e+03,4.064888612025247312e+03,4.118119741490079832e+03,3.857015789003797636e+03
4.501449715152575664e+03,4.336306035184866232e+03,4.340035240047804109e+03,4.057849405150970597e+03,4.199484845607432362e+03,4.255361121622769133e+03,4.260474815690127798e+03,4.121296213107181757e+03,4.187285458333736642e+03,3.990376850374229434e+03,4.075006555454877343e+03,3.958928480214109186e+03,3.932029375512223851e+03,3.863721787504766780e+03,3.772909269359619884e+03,3.556312381247713802e+03,3.376203458169023179e+03,3.467950120251724911e+03,3.537696775825614623e+03,3.541756623412363297e+03,3.572758020778099308e+03,3.409195773363760054e+03,3.257293945948233159e+03,3.149640723470443845e+03,3.141877427476090361e+03,3.036292899135176413e+03,2.982204040675624128e+03,2.776167151689532602e+03,2.966066750326534020e+03,2.864550278222751331e+03,2.877689985556861757e+03,2.733398238688590482e+03,2.461470241759180226e+03,2.553363745625388219e+03,2.445593245833520086e+03,2.302234638539086518e+03,2.504083414123678267e+03,2.513947046472024340e+03,2.329730911251274847e+03,2.221719307047004349e+03,1.958467958292545518e+03,2.217846735213420743e+03,2.203038922545138121e+03,2.289883639944229799e+03,2.159735342945229604e+03,1.782549290623282786e+03,1.884108386304828173e+03,2.051244971408893889e+03,2.003579309283572684e+03,2.101265097708813300e+03,2.032799546136684512e+03,1.923569353622042627e+03,1.955728442012750520e+03,1.847581346286984171e+03,2.043722684626590080e+03,2.041958836298043252e+03,1.856524841049617635e+03,2.139701616414227374e+03,2.074579420296888202e+03,2.166217342157108760e+03,2.304887462998007777e+03,2.613051670008811016e+03,2.520855836003585864e+03,2.680550062161184542e+03,2.678142849851349183e+03,2.565949672509786524e+03,2.258065164134233783e+03,2.406388381744222897e+03,2.564421547393724268e+03,2.913619817104253343e+03,2.938441017035172081e+03,3.086136371661245903e+03,3.040608412028221210e+03,3.308423946516139040e+03,3.411980121869492905e+03,3.519096123998863732e+03,3.332356955719589678e+03,3.402248696630485938e+03,3.486040191168658112e+03,3.475149208977773014e+03,3.580390535288389856e+03,3.529971512372031157e+03,3.690203701440796976e+03,3.718295966438936830e+03,3.715160499993608028e+03,3.739545315789334381e+03,3.825344428678321492e+03,3.802285308729404278e+03,3.799281958953080448e+03,4.010397165555592437e+03,4.263052964992653870e+03,4.290572623671400834e+03,4.239144184278880857e+03,4.229255776038830845e+03,4.288024969421746391e+03,4.631047480413887570e+03,4.280443177659196408e+03,4.112146083599728627e+03,4.199711643786882632e+03,3.994512948683205195e+03
4.538209498611874551e+03,4.471899242557159596e+03,4.425562615431006634e+03,4.152196745699585335e+03,4.208024676595981873e+03,4.200175862125098320e+03,4.315147861591938636e+03,4.170080077151313162e+03,4.078689312065895592e+03,4.041093612392612158e+03,3.915648286580759759e+03,3.952335812972613439e+03,4.055005699225537683e+03,3.771822616837583610e+03,3.749472625273369431e+03,3.691323857346839759e+03,3.386966345905791059e+03,3.560312259752497994e+03,3.575280563554808396e+03,3.426407571049933267e+03,3.554304398755551119e+03,3.412813831815310550e+03,3.297411483915617737e+03,3.191093427339689697e+03,3.085677772523828935e+03,2.930055017916001816e+03,2.956641548920955756e+03,2.783564045327717849e+03,2.859128232594087422e+03,2.813224198249094570e+03,2.931522695568329709e+03,2.565295212927429930e+03,2.599917860336529884e+03,2.564521798124783345e+03,2.571583795963415923e+03,2.446991753289827102e+03,2.558485117601166166e+03,2.536895027149580528e+03,2.263893255925800077e+03,2.015623641363361685e+03,2.005468867297410043e+03,1.899559877115562813e+03,2.092634312303614024e+03,2.249986238511638476e+03,2.186565141790592861e+03,2.160791962136103848e+03,2.048118458556705264e+03,2.000033269898587378e+03,2.122419625128246480e+03,2.361535425929595476e+03,2.226297825193512836e+03,1.973827264222075428e+03,1.962812316892357103e+03,2.020266919549567092e+03,1.962938809600545483e+03,2.118175136458083671e+03,2.125396045104894256e+03,2.244107647693160288e+03,2.335647827351606793e+03,2.199635290987247572e+03,2.262598759614470055e+03,2.510931077888993968e+03,2.693393743999613434e+03,2.645034471147025670e+03,2.728369020653903590e+03,2.515714381513476837e+03,2.308483182686875807e+03,2.266519371925865926e+03,2.649805724786907376e+03,2.723050438768190816e+03,3.254267319685755410e+03,3.080064797828477822e+03,3.011714798064042043e+03,3.235830771846403877e+03,3.450705302323333399e+03,3.263671443733319848e+03,3.281721828003360770e+03,3.440111364271900129e+03,3.394141872544629223e+03,3.525425307605124999e+03,3.599470056787585690e+03,3.617786526042489186e+03,3.607946358200992563e+03,3.695484548286840891e+03,3.668377299914551713e+03,3.783141736433137794e+03,3.615394200687755074e+03,3.842342185032262023e+03,3.987070827737619766e+03,3.925869877014019494e+03,4.259971558067416481e+03,4.350255740437029999e+03,4.148116746578250968e+03,4.245966508090406023e+03,4.493722983233556988e+03,4.623610300366590309e+03,4.301046361757937120e+03,4.279851935870828129e+03,4.059374950337484279e+03,4.014104200636473252e+03
4.502438723053198373e+03,4.561887480351389968e+03,4.284680928524419869e+03,4.236920432568089382e+03,4.008915962313201817e+03,4.094090239589479552e+03,4.202022494300053040e+03,3.891985667798106988e+03,3.987191365663767556e+03,4.127379065801696015e+03,4.008644112947003578e+03,4.048289895088274534e+03,3.975212928887877297e+03,3.852690213433507324e+03,3.717947609309559539e+03,3.565977732682160877e+03,3.550532891616039251e+03,3.589369896783777222e+03,3.284411018996886014e+03,3.101783177894902565e+03,3.209872165705593943e+03,3.238570652267546393e+03,3.183351099222944413e+03,3.069288184580907455e+03,3.103519027799819014e+03,3.037367827733818558e+03,2.876789970945630103e+03,2.890587262813663983e+03,2.893478197633905438e+03,2.769334082138233953e+03,2.700904252118320983e+03,2.621186675778977587e+03,2.615535140180900271e+03,2.647376268914741559e+03,2.708606510406755660e+03,2.525630419275791610e+03,2.652459865390700543e+03,2.412094264843456585e+03,2.146829200155613762e+03,2.097321906253845100e+03,1.963091246784762461e+03,1.905153402378925648e+03,2.034877289067051834e+03,2.396063177627456753e+03,2.394117408565564801e+03,2.206287684549808546e+03,1.872918263186730201e+03,1.930958804972681492e+03,2.055013770098380519e+03,2.277702719158883610e+03,2.065660934666821049e+03,1.932199829626096744e+03,1.960720596170252747e+03,2.104988269249419773e+03,2.121467640644657422e+03,2.236348195413032954e+03,2.075426720093006224e+03,2.182236407948613305e+03,2.236916743817405404e+03,2.304206932799155311e+03,2.441783332491854708e+03,2.485058259165709387e+03,2.543086943747774058e+03,2.615222076202153858e+03,2.570358353227673888e+03,2.658191828626464030e+03,2.469431256985353230e+03,2.451462347556876011e+03,2.689828752604480542e+03,2.904693696405926403e+03,3.055176598269572423e+03,3.032778701888048090e+03,3.135957372144138390e+03,3.250737140679473214e+03,3.283782749031464846e+03,3.376269239232498421e+03,3.576220076792236341e+03,3.681534307532695038e+03,3.767023719395383523e+03,3.650512282630610116e+03,3.636090371730668721e+03,3.523404418325189909e+03,3.548889764474318326e+03,3.563735735823838695e+03,3.592224005727714484e+03,3.817416662175211513e+03,3.755133411965687174e+03,3.826239511911300269e+03,4.110872607526201136e+03,4.062568300977059607e+03,4.162492847068632727e+03,4.100997415475068010e+03,3.967129148047310537e+03,4.038240241251405223e+03,4.275300747365475218e+03,4.325842714396887459e+03,4.246038484316812173e+03,4.074137842719503169e+03,3.913654124799751571e+03,3.984369789060242056e+03
